user_id,activity_date,activity_type,session_duration_min,device_type
HT_013430,2026-03-17,like,9.37,Android
HT_013430,2026-02-27,login,9.25,Android
HT_013430,2025-08-31,login,4.48,iOS
HT_013430,2026-02-20,login,8.92,Android
HT_013430,2025-11-25,login,9.46,iOS
HT_013430,2026-01-24,comment,17.34,Web
HT_013430,2025-08-12,send_message,15.87,Android
HT_013430,2025-09-15,like,3.76,iOS
HT_013430,2025-09-07,login,9.83,Android
HT_013430,2026-03-08,login,6.59,iOS
HT_013430,2026-04-11,start_lesson,3.96,iOS
HT_013430,2025-08-11,comment,19.65,Android
HT_013430,2026-03-24,login,21.98,iOS
HT_013430,2026-02-14,send_message,1.23,Android
HT_013431,2025-09-30,post_moment,3.81,Android
HT_013431,2025-11-29,comment,3.65,Android
HT_013431,2025-09-25,login,26.35,Web
HT_013431,2025-10-19,post_moment,6.84,iOS
HT_013431,2025-09-06,like,3.55,iOS
HT_013431,2025-11-07,login,4.67,iOS
HT_013431,2026-01-03,login,5.73,Android
HT_013432,2026-04-06,voice_call,0.5,Android
HT_013432,2026-04-05,send_message,3.83,iOS
HT_013432,2026-04-12,login,12.47,iOS
HT_013432,2026-04-10,start_lesson,6.01,Web
HT_013432,2026-04-11,video_call,12.53,Android
HT_013432,2026-04-07,comment,0.65,iOS
HT_013432,2026-04-04,login,12.1,Android
HT_013432,2026-04-09,like,5.71,Android
HT_013432,2026-04-07,start_lesson,0.5,Android
HT_013432,2026-04-07,like,8.05,iOS
HT_013432,2026-04-12,share_content,24.71,Web
HT_013432,2026-04-10,send_message,12.1,Android
HT_013432,2026-04-08,send_message,7.04,iOS
HT_013432,2026-04-11,comment,5.48,Android
HT_013432,2026-04-03,post_moment,2.97,iOS
HT_013432,2026-04-04,send_message,1.26,Web
HT_013432,2026-04-12,comment,9.97,Android
HT_013432,2026-04-07,send_message,12.02,Android
HT_013432,2026-04-05,login,1.58,Android
HT_013432,2026-04-11,login,6.29,Android
HT_013432,2026-04-08,login,30.22,Web
HT_013432,2026-04-05,post_moment,11.0,Android
HT_013432,2026-04-03,send_message,3.79,iOS
HT_013432,2026-04-07,login,8.03,iOS
HT_013432,2026-04-03,post_moment,5.2,iOS
HT_013432,2026-04-08,send_message,15.63,iOS
HT_013432,2026-04-03,send_message,0.5,iOS
HT_013433,2025-12-03,post_moment,11.51,Android
HT_013433,2025-12-08,voice_call,6.1,Android
HT_013433,2026-02-27,post_moment,2.03,iOS
HT_013433,2025-10-29,login,32.9,iOS
HT_013433,2025-11-27,login,17.85,Android
HT_013433,2026-03-21,login,12.43,Android
HT_013433,2025-11-17,send_message,0.58,Android
HT_013433,2025-09-02,voice_call,9.96,iOS
HT_013433,2025-12-02,post_moment,7.58,iOS
HT_013433,2026-01-23,login,10.17,iOS
HT_013433,2025-12-10,send_message,0.59,iOS
HT_013433,2026-01-13,video_call,6.7,iOS
HT_013433,2026-04-03,video_call,4.26,iOS
HT_013433,2025-09-12,post_moment,19.99,iOS
HT_013433,2025-12-22,login,11.45,iOS
HT_013433,2025-12-11,send_message,30.48,Android
HT_013433,2025-12-12,share_content,2.95,iOS
HT_013433,2026-04-05,video_call,5.98,iOS
HT_013433,2026-04-08,login,2.71,iOS
HT_013433,2026-04-10,login,49.98,iOS
HT_013433,2026-01-10,send_message,58.58,Android
HT_013433,2026-03-17,start_lesson,9.28,Android
HT_013433,2025-12-09,send_message,9.55,Android
HT_013433,2026-02-04,post_moment,2.74,iOS
HT_013433,2025-11-19,post_moment,29.81,Web
HT_013433,2026-03-07,video_call,3.14,Android
HT_013433,2026-02-09,login,41.85,Android
HT_013433,2026-02-22,voice_call,5.35,Android
HT_013433,2025-09-12,send_message,12.96,Android
HT_013433,2025-10-31,voice_call,6.99,iOS
HT_013433,2025-10-26,video_call,1.0,iOS
HT_013434,2026-02-21,send_message,1.03,Android
HT_013434,2026-03-13,like,7.22,iOS
HT_013434,2026-03-09,login,3.79,iOS
HT_013434,2026-03-11,send_message,0.78,iOS
HT_013434,2026-02-15,post_moment,2.91,iOS
HT_013434,2026-04-02,like,0.5,Web
HT_013434,2026-02-28,voice_call,12.35,iOS
HT_013434,2026-02-26,start_lesson,14.38,Android
HT_013434,2026-03-06,video_call,14.02,Android
HT_013434,2026-04-09,share_content,9.34,iOS
HT_013434,2026-04-12,send_message,2.34,iOS
HT_013434,2026-03-30,post_moment,2.2,iOS
HT_013434,2026-03-18,comment,0.79,Android
HT_013434,2026-03-13,comment,9.79,Android
HT_013434,2026-03-29,send_message,6.12,iOS
HT_013434,2026-03-12,voice_call,8.64,iOS
HT_013434,2026-03-05,comment,2.25,Android
HT_013434,2026-03-29,complete_lesson,1.69,Android
HT_013434,2026-04-08,video_call,7.62,Android
HT_013434,2026-03-14,login,4.56,Web
HT_013434,2026-03-20,share_content,8.71,Android
HT_013434,2026-03-24,voice_call,11.46,Android
HT_013434,2026-04-09,voice_call,6.24,iOS
HT_013434,2026-02-26,login,22.12,Android
HT_013434,2026-02-16,login,7.5,iOS
HT_013434,2026-03-23,share_content,14.14,Android
HT_013435,2025-12-22,login,8.59,iOS
HT_013435,2026-02-06,post_moment,24.69,Android
HT_013435,2026-02-05,like,0.5,Android
HT_013435,2026-03-30,login,9.38,iOS
HT_013435,2026-03-08,video_call,4.51,iOS
HT_013435,2025-12-22,video_call,2.27,Android
HT_013435,2026-03-22,login,17.4,iOS
HT_013435,2026-02-13,post_moment,5.8,iOS
HT_013435,2026-02-02,send_message,6.25,iOS
HT_013435,2026-01-17,send_message,6.42,iOS
HT_013435,2026-03-06,login,18.9,Android
HT_013436,2025-09-24,login,5.93,Android
HT_013436,2026-03-02,like,1.6,Android
HT_013436,2025-07-14,comment,11.78,iOS
HT_013436,2025-08-26,login,4.95,iOS
HT_013436,2026-04-01,send_message,1.46,iOS
HT_013436,2025-06-22,login,7.31,iOS
HT_013436,2026-02-17,comment,3.92,iOS
HT_013436,2025-10-17,post_moment,4.72,iOS
HT_013436,2025-05-18,comment,17.29,iOS
HT_013436,2025-10-22,post_moment,7.49,Android
HT_013436,2025-08-16,login,2.46,iOS
HT_013436,2025-08-17,login,7.44,Web
HT_013436,2025-07-15,login,2.88,iOS
HT_013436,2026-01-19,send_message,30.2,iOS
HT_013436,2026-03-13,comment,10.98,iOS
HT_013436,2025-07-22,login,14.46,iOS
HT_013436,2026-02-02,video_call,13.38,iOS
HT_013436,2025-08-27,voice_call,12.55,iOS
HT_013436,2026-01-31,video_call,5.65,iOS
HT_013436,2026-01-15,login,7.48,Android
HT_013436,2026-03-28,like,13.25,Android
HT_013436,2025-12-09,send_message,37.42,iOS
HT_013436,2026-02-07,login,60.22,Android
HT_013436,2025-10-13,login,4.11,Android
HT_013436,2025-10-31,video_call,14.34,Android
HT_013436,2025-04-20,voice_call,2.34,Android
HT_013436,2025-11-11,comment,14.92,Android
HT_013436,2026-03-21,send_message,19.33,Android
HT_013436,2025-11-02,login,40.48,iOS
HT_013437,2025-06-08,login,7.01,Android
HT_013437,2025-07-21,login,16.12,Android
HT_013437,2026-01-05,share_content,21.45,Android
HT_013437,2026-01-23,video_call,4.39,Android
HT_013437,2025-08-17,send_message,7.71,Android
HT_013437,2026-02-07,like,0.5,Android
HT_013437,2026-04-04,like,5.08,iOS
HT_013437,2025-08-16,login,1.17,iOS
HT_013437,2026-01-01,login,20.38,iOS
HT_013437,2026-04-03,send_message,13.45,Android
HT_013437,2025-07-01,post_moment,1.24,iOS
HT_013437,2025-11-26,voice_call,47.91,iOS
HT_013437,2025-11-05,voice_call,3.45,Android
HT_013437,2026-03-15,comment,0.5,Android
HT_013438,2026-04-06,post_moment,1.34,iOS
HT_013438,2025-12-24,login,30.12,iOS
HT_013438,2026-03-20,login,2.12,Android
HT_013438,2026-04-02,like,14.25,iOS
HT_013438,2025-07-31,voice_call,3.59,iOS
HT_013438,2025-10-29,comment,0.76,Android
HT_013438,2026-03-26,comment,4.81,iOS
HT_013438,2026-01-14,post_moment,16.73,Android
HT_013438,2025-11-22,like,17.67,iOS
HT_013438,2026-03-16,video_call,1.01,Android
HT_013438,2025-10-08,like,17.56,Android
HT_013438,2026-02-27,share_content,1.3,Android
HT_013438,2025-10-09,voice_call,9.88,Android
HT_013438,2025-11-27,video_call,22.05,iOS
HT_013439,2026-03-30,login,11.45,iOS
HT_013439,2025-11-09,login,0.5,iOS
HT_013439,2025-12-23,login,10.06,iOS
HT_013439,2026-01-01,send_message,6.88,iOS
HT_013439,2025-08-15,send_message,4.27,iOS
HT_013439,2025-12-28,send_message,1.33,Android
HT_013439,2025-12-26,comment,1.24,Android
HT_013439,2025-12-09,share_content,0.94,iOS
HT_013439,2026-03-14,login,9.37,Android
HT_013439,2025-07-07,login,9.86,iOS
HT_013439,2025-08-20,login,1.0,iOS
HT_013439,2025-06-08,send_message,4.19,iOS
HT_013439,2025-07-17,login,3.59,Android
HT_013439,2025-08-29,send_message,4.22,Android
HT_013439,2025-06-27,login,13.19,iOS
HT_013439,2026-02-03,login,0.5,Android
HT_013439,2025-07-12,send_message,18.64,Android
HT_013439,2025-08-19,like,4.76,Android
HT_013439,2025-12-22,login,3.84,iOS
HT_013439,2025-08-18,share_content,1.65,Android
HT_013439,2026-03-02,send_message,20.68,Android
HT_013439,2025-09-11,like,9.06,Android
HT_013439,2026-03-29,send_message,19.26,Android
HT_013439,2025-05-11,complete_lesson,1.62,Android
HT_013439,2025-05-09,login,33.18,Web
HT_013439,2025-08-05,post_moment,4.93,iOS
HT_013439,2026-04-11,login,5.33,Android
HT_013439,2025-04-25,login,9.19,Web
HT_013439,2025-11-18,login,11.89,Android
HT_013439,2025-12-26,login,15.27,iOS
HT_013439,2025-11-27,comment,11.27,iOS
HT_013439,2025-08-14,like,11.49,Android
HT_013439,2025-12-28,like,14.1,iOS
HT_013439,2025-11-26,login,9.63,iOS
HT_013439,2026-02-26,voice_call,6.6,Android
HT_013439,2025-09-25,send_message,9.56,Android
HT_013439,2026-03-09,post_moment,13.54,Android
HT_013439,2025-12-06,login,0.98,Android
HT_013439,2026-04-07,login,13.47,Android
HT_013439,2025-06-26,post_moment,2.2,Android
HT_013439,2025-08-13,post_moment,0.5,Android
HT_013439,2026-04-03,login,15.75,Android
HT_013439,2026-03-03,voice_call,11.05,iOS
HT_013439,2025-08-23,start_lesson,2.09,iOS
HT_013440,2026-03-29,video_call,5.37,Android
HT_013440,2025-12-29,send_message,9.1,Android
HT_013440,2025-12-25,login,1.9,iOS
HT_013440,2025-12-28,login,3.35,iOS
HT_013440,2026-03-22,login,8.38,iOS
HT_013440,2026-02-13,voice_call,3.3,iOS
HT_013440,2026-03-27,video_call,19.46,iOS
HT_013440,2026-02-25,login,23.66,iOS
HT_013440,2025-12-25,send_message,15.21,iOS
HT_013440,2026-02-27,share_content,24.83,Android
HT_013440,2026-02-05,like,6.81,iOS
HT_013440,2026-02-08,post_moment,2.29,iOS
HT_013440,2026-03-28,like,6.26,iOS
HT_013440,2026-01-27,like,11.15,iOS
HT_013440,2026-01-27,send_message,5.05,iOS
HT_013440,2026-03-14,login,8.19,Web
HT_013440,2026-04-06,login,2.52,iOS
HT_013440,2025-12-27,send_message,7.76,iOS
HT_013440,2026-04-09,send_message,2.76,iOS
HT_013440,2026-01-14,login,4.97,iOS
HT_013440,2026-04-08,complete_lesson,15.11,Android
HT_013440,2026-02-26,voice_call,12.13,iOS
HT_013440,2026-02-13,voice_call,14.74,Android
HT_013440,2026-03-01,comment,14.51,Android
HT_013440,2026-02-19,send_message,3.95,Android
HT_013440,2026-02-08,send_message,23.03,Android
HT_013440,2026-04-03,login,8.18,Android
HT_013440,2026-03-15,voice_call,2.89,Android
HT_013440,2026-03-22,login,0.5,iOS
HT_013440,2026-01-13,share_content,21.4,iOS
HT_013440,2026-01-12,post_moment,2.26,Web
HT_013440,2026-02-26,login,1.48,iOS
HT_013440,2026-02-07,login,10.24,iOS
HT_013440,2025-12-30,login,10.43,iOS
HT_013440,2026-01-25,login,8.46,Android
HT_013440,2025-12-27,login,15.29,iOS
HT_013440,2026-02-01,send_message,9.2,iOS
HT_013440,2026-03-26,login,1.89,Web
HT_013440,2026-03-12,share_content,27.5,iOS
HT_013441,2025-07-25,like,4.16,Android
HT_013441,2025-09-07,voice_call,6.71,Android
HT_013441,2025-09-19,post_moment,14.38,Android
HT_013441,2025-11-30,send_message,2.61,iOS
HT_013441,2025-07-30,start_lesson,1.69,iOS
HT_013441,2026-04-07,comment,13.8,iOS
HT_013441,2026-02-13,like,0.5,Android
HT_013441,2025-06-16,comment,10.84,Android
HT_013441,2026-03-13,like,3.64,Android
HT_013441,2026-03-16,video_call,19.52,Android
HT_013441,2025-12-25,login,5.2,iOS
HT_013441,2025-08-12,voice_call,3.9,Android
HT_013441,2025-12-18,like,13.95,Android
HT_013441,2026-03-18,login,8.8,Android
HT_013441,2025-10-25,video_call,9.11,Android
HT_013441,2025-07-28,login,3.22,iOS
HT_013441,2025-10-12,post_moment,9.36,Android
HT_013441,2026-01-02,comment,3.59,iOS
HT_013441,2026-03-20,post_moment,13.71,Android
HT_013442,2026-04-04,send_message,2.96,iOS
HT_013442,2025-08-22,login,7.26,iOS
HT_013442,2025-07-16,like,2.3,Android
HT_013442,2025-05-04,login,13.74,Android
HT_013442,2025-10-04,share_content,2.65,iOS
HT_013442,2026-03-16,send_message,0.5,iOS
HT_013442,2025-06-15,like,4.15,iOS
HT_013442,2025-07-11,start_lesson,2.8,iOS
HT_013442,2025-08-12,login,4.38,Android
HT_013442,2025-05-28,send_message,7.04,Android
HT_013442,2025-11-17,login,16.33,iOS
HT_013442,2025-09-07,send_message,4.61,Android
HT_013442,2025-05-23,video_call,19.81,Android
HT_013442,2026-01-17,video_call,4.73,iOS
HT_013442,2026-02-14,login,0.5,Android
HT_013442,2026-01-15,login,38.04,Web
HT_013442,2025-09-10,post_moment,3.04,Android
HT_013442,2025-09-24,post_moment,3.94,Android
HT_013442,2025-08-30,voice_call,8.15,Android
HT_013442,2025-12-19,login,12.18,iOS
HT_013442,2025-07-30,comment,15.7,Android
HT_013442,2025-12-05,login,13.09,Android
HT_013442,2026-01-09,post_moment,6.95,iOS
HT_013442,2025-08-31,like,38.56,iOS
HT_013442,2026-02-05,complete_lesson,1.18,Android
HT_013442,2025-10-01,like,40.88,Android
HT_013442,2026-02-12,send_message,11.17,iOS
HT_013442,2025-05-26,post_moment,11.11,iOS
HT_013442,2025-12-11,login,19.99,Web
HT_013442,2025-12-11,send_message,4.47,iOS
HT_013442,2025-09-04,login,19.53,Android
HT_013442,2025-05-18,send_message,9.27,Android
HT_013442,2026-03-01,video_call,4.3,Android
HT_013442,2025-06-06,login,14.04,iOS
HT_013442,2025-10-15,post_moment,16.59,Android
HT_013442,2025-11-19,comment,2.96,iOS
HT_013442,2025-09-13,login,0.5,Android
HT_013443,2025-09-05,video_call,10.26,Android
HT_013443,2025-11-27,send_message,1.84,Android
HT_013443,2025-06-08,send_message,14.91,iOS
HT_013443,2026-03-09,send_message,4.01,Android
HT_013443,2026-01-31,post_moment,9.53,Android
HT_013443,2026-02-23,like,0.78,iOS
HT_013443,2025-11-02,video_call,49.57,iOS
HT_013443,2026-01-21,send_message,2.46,iOS
HT_013443,2026-03-11,login,4.11,iOS
HT_013443,2025-08-15,post_moment,13.82,iOS
HT_013443,2025-07-29,comment,2.15,iOS
HT_013443,2025-09-24,like,14.74,Android
HT_013443,2025-07-26,complete_lesson,1.79,Android
HT_013443,2025-08-10,post_moment,0.5,Android
HT_013443,2025-12-21,voice_call,13.8,Android
HT_013443,2026-02-08,login,4.9,Android
HT_013443,2026-03-19,voice_call,2.47,iOS
HT_013443,2026-02-26,login,8.22,Android
HT_013444,2026-03-16,login,30.41,Android
HT_013444,2026-02-21,send_message,46.61,Android
HT_013444,2026-02-18,complete_lesson,6.49,Android
HT_013444,2026-03-21,send_message,2.11,Android
HT_013444,2026-02-24,share_content,11.62,iOS
HT_013444,2026-02-08,comment,5.78,Android
HT_013444,2026-03-14,send_message,5.29,iOS
HT_013444,2026-03-13,send_message,0.63,Android
HT_013444,2026-02-12,send_message,11.2,iOS
HT_013444,2026-04-08,login,2.28,iOS
HT_013444,2026-03-07,post_moment,0.7,iOS
HT_013444,2026-03-02,comment,9.29,iOS
HT_013444,2026-04-04,like,19.72,Android
HT_013444,2026-03-03,comment,32.04,Android
HT_013444,2026-03-26,like,23.27,Android
HT_013444,2026-03-13,login,9.2,iOS
HT_013444,2026-03-29,send_message,15.56,iOS
HT_013444,2026-04-11,send_message,2.29,Android
HT_013444,2026-03-10,voice_call,11.21,iOS
HT_013444,2026-03-27,send_message,4.12,Android
HT_013444,2026-03-05,login,8.41,Android
HT_013444,2026-02-16,send_message,23.67,Android
HT_013444,2026-02-04,login,8.23,Android
HT_013444,2026-03-28,voice_call,6.22,iOS
HT_013444,2026-02-08,send_message,17.38,Android
HT_013444,2026-03-09,post_moment,2.38,iOS
HT_013444,2026-03-11,voice_call,44.45,Android
HT_013444,2026-03-01,login,1.39,Android
HT_013444,2026-03-19,send_message,5.11,iOS
HT_013444,2026-03-20,login,3.96,Android
HT_013445,2026-02-27,voice_call,3.19,Web
HT_013445,2025-10-16,login,8.95,Android
HT_013445,2026-02-11,login,3.29,iOS
HT_013445,2026-01-06,send_message,6.48,Android
HT_013445,2025-12-10,login,2.67,iOS
HT_013445,2026-01-10,login,17.24,Android
HT_013445,2026-02-08,send_message,10.69,iOS
HT_013445,2026-03-18,login,17.21,iOS
HT_013445,2026-01-31,post_moment,13.55,iOS
HT_013445,2026-04-06,comment,1.79,iOS
HT_013445,2025-09-11,login,5.57,iOS
HT_013445,2025-10-28,login,5.89,Android
HT_013445,2025-10-03,send_message,12.08,Android
HT_013445,2025-09-06,send_message,2.97,iOS
HT_013445,2025-09-07,login,2.21,Android
HT_013445,2025-09-13,login,12.65,Android
HT_013445,2025-09-29,send_message,41.39,iOS
HT_013445,2025-08-29,video_call,7.26,iOS
HT_013445,2026-04-04,comment,1.31,iOS
HT_013445,2026-01-08,video_call,2.55,Web
HT_013445,2025-10-13,login,4.98,iOS
HT_013445,2026-01-04,login,8.47,iOS
HT_013445,2025-10-07,post_moment,13.0,iOS
HT_013445,2026-01-20,comment,10.96,iOS
HT_013445,2025-12-20,login,21.89,iOS
HT_013445,2025-11-20,login,33.03,iOS
HT_013445,2026-02-23,login,0.5,iOS
HT_013445,2025-10-12,send_message,14.09,Android
HT_013445,2025-10-11,share_content,0.5,iOS
HT_013445,2025-12-31,comment,2.81,Android
HT_013445,2025-11-25,login,13.5,Web
HT_013445,2025-12-29,share_content,6.42,Android
HT_013445,2025-11-03,login,23.79,iOS
HT_013445,2026-04-05,post_moment,24.38,Android
HT_013445,2025-09-04,send_message,8.68,iOS
HT_013445,2026-03-26,login,12.33,iOS
HT_013445,2026-03-06,send_message,8.14,Android
HT_013445,2025-11-03,login,5.27,Android
HT_013445,2025-11-26,send_message,24.14,iOS
HT_013445,2026-03-26,post_moment,3.58,iOS
HT_013445,2025-10-30,login,9.11,Android
HT_013445,2025-09-28,send_message,18.64,Android
HT_013445,2025-10-20,send_message,12.21,Android
HT_013445,2026-02-14,login,12.85,iOS
HT_013445,2026-01-31,send_message,2.09,Android
HT_013445,2026-01-15,send_message,16.21,Web
HT_013445,2025-12-15,send_message,6.78,iOS
HT_013446,2025-12-23,login,4.78,Web
HT_013446,2025-10-10,post_moment,30.24,Android
HT_013446,2025-10-19,voice_call,2.62,Android
HT_013446,2026-01-03,like,18.57,Android
HT_013446,2026-03-11,share_content,19.51,Android
HT_013446,2025-11-12,post_moment,6.91,Android
HT_013446,2025-07-25,send_message,5.5,iOS
HT_013446,2025-09-19,like,0.55,Android
HT_013446,2025-10-16,voice_call,14.0,iOS
HT_013446,2026-03-02,login,7.59,Android
HT_013446,2025-11-14,share_content,10.56,Android
HT_013446,2026-04-10,login,1.21,iOS
HT_013446,2026-03-02,like,5.17,Android
HT_013446,2026-02-23,login,11.73,Android
HT_013446,2026-01-19,login,8.34,iOS
HT_013446,2025-11-21,login,6.09,Android
HT_013446,2025-08-29,like,7.37,iOS
HT_013446,2026-03-03,send_message,6.42,Android
HT_013447,2026-04-03,login,3.07,iOS
HT_013447,2026-03-26,comment,10.76,Android
HT_013447,2026-04-09,login,15.13,iOS
HT_013447,2026-04-10,start_lesson,10.11,Android
HT_013447,2026-03-29,voice_call,0.5,Web
HT_013447,2026-03-27,send_message,6.33,Android
HT_013447,2026-03-27,login,10.16,Web
HT_013447,2026-03-25,login,1.97,Android
HT_013447,2026-03-30,login,2.35,Android
HT_013447,2026-04-12,login,14.72,Android
HT_013447,2026-04-11,comment,4.15,Web
HT_013447,2026-03-28,login,4.8,Android
HT_013447,2026-03-27,login,11.8,iOS
HT_013447,2026-03-25,login,13.93,iOS
HT_013447,2026-04-09,post_moment,5.52,iOS
HT_013447,2026-04-09,login,8.12,iOS
HT_013447,2026-04-04,send_message,13.07,Android
HT_013447,2026-03-25,login,12.79,Android
HT_013447,2026-04-03,video_call,6.13,Web
HT_013447,2026-04-01,send_message,3.32,Android
HT_013447,2026-03-26,send_message,3.66,Web
HT_013447,2026-04-04,share_content,17.35,Android
HT_013447,2026-03-29,login,1.56,iOS
HT_013447,2026-03-28,start_lesson,2.94,Android
HT_013447,2026-03-29,send_message,35.84,Android
HT_013447,2026-04-12,voice_call,12.75,iOS
HT_013447,2026-04-11,comment,10.01,iOS
HT_013447,2026-03-24,send_message,0.5,iOS
HT_013447,2026-03-29,post_moment,8.25,Android
HT_013447,2026-04-06,login,12.89,iOS
HT_013447,2026-03-25,send_message,7.44,iOS
HT_013447,2026-04-02,share_content,3.46,Android
HT_013447,2026-04-02,login,25.35,iOS
HT_013447,2026-04-12,login,7.15,Web
HT_013447,2026-03-25,comment,0.71,iOS
HT_013447,2026-03-24,voice_call,12.5,Web
HT_013447,2026-03-30,send_message,1.66,Android
HT_013447,2026-04-09,send_message,2.68,Android
HT_013447,2026-04-01,login,9.68,iOS
HT_013447,2026-04-10,voice_call,14.45,iOS
HT_013447,2026-04-01,login,10.5,Android
HT_013447,2026-04-06,login,0.59,Android
HT_013447,2026-04-10,login,31.69,iOS
HT_013447,2026-03-31,share_content,33.11,Android
HT_013447,2026-04-04,like,1.44,iOS
HT_013447,2026-04-07,login,22.2,Web
HT_013447,2026-03-25,comment,18.86,iOS
HT_013447,2026-03-26,send_message,5.86,iOS
HT_013447,2026-04-10,login,5.8,iOS
HT_013448,2026-04-05,voice_call,3.39,iOS
HT_013448,2026-04-11,video_call,22.31,Android
HT_013448,2026-04-08,send_message,1.43,iOS
HT_013448,2026-04-04,comment,5.62,iOS
HT_013448,2026-04-12,login,2.27,Android
HT_013448,2026-04-06,login,8.34,iOS
HT_013448,2026-04-04,login,6.27,Android
HT_013448,2026-04-04,send_message,18.19,Android
HT_013448,2026-04-09,like,10.41,Web
HT_013448,2026-04-06,login,34.15,Android
HT_013448,2026-04-10,post_moment,12.67,iOS
HT_013448,2026-04-08,login,54.98,Android
HT_013448,2026-04-09,post_moment,4.28,Android
HT_013448,2026-04-12,comment,0.67,Android
HT_013448,2026-04-11,voice_call,3.83,iOS
HT_013449,2025-12-08,post_moment,7.34,Android
HT_013449,2025-10-15,send_message,9.66,iOS
HT_013449,2026-03-10,login,11.4,Android
HT_013449,2025-12-08,post_moment,14.01,iOS
HT_013449,2026-03-01,video_call,22.63,Android
HT_013449,2025-11-30,comment,1.81,iOS
HT_013449,2025-12-23,login,1.58,iOS
HT_013449,2026-04-03,login,10.52,Android
HT_013449,2026-01-25,login,18.01,iOS
HT_013449,2025-11-18,like,0.5,iOS
HT_013449,2025-09-20,video_call,8.45,iOS
HT_013449,2026-02-01,like,3.97,Android
HT_013449,2025-11-04,comment,1.6,iOS
HT_013449,2025-08-18,share_content,1.09,iOS
HT_013449,2025-10-17,login,15.19,Android
HT_013449,2025-08-21,share_content,6.06,iOS
HT_013449,2025-10-25,login,6.82,iOS
HT_013449,2025-08-27,login,6.73,iOS
HT_013449,2026-04-07,send_message,11.31,Android
HT_013449,2025-10-14,post_moment,3.98,iOS
HT_013449,2025-12-17,send_message,1.96,iOS
HT_013449,2026-04-08,post_moment,1.42,iOS
HT_013449,2025-10-23,login,8.35,iOS
HT_013449,2026-02-05,comment,25.75,Android
HT_013449,2025-09-05,send_message,4.94,iOS
HT_013449,2026-02-10,login,3.17,Web
HT_013449,2025-12-31,voice_call,1.76,Android
HT_013449,2025-10-21,voice_call,4.28,Android
HT_013450,2026-04-12,login,11.48,iOS
HT_013450,2026-04-09,like,1.42,iOS
HT_013450,2026-04-11,post_moment,32.88,iOS
HT_013450,2026-04-12,comment,2.48,Android
HT_013450,2026-04-10,send_message,1.68,Web
HT_013450,2026-04-08,login,12.81,Android
HT_013450,2026-04-09,send_message,2.31,iOS
HT_013450,2026-04-09,send_message,12.17,iOS
HT_013450,2026-04-10,login,9.51,iOS
HT_013450,2026-04-08,voice_call,4.77,iOS
HT_013450,2026-04-09,login,8.78,iOS
HT_013450,2026-04-10,send_message,6.09,Android
HT_013450,2026-04-10,login,5.74,Android
HT_013450,2026-04-07,login,15.19,iOS
HT_013450,2026-04-11,post_moment,5.92,Android
HT_013450,2026-04-07,login,5.29,iOS
HT_013450,2026-04-07,send_message,7.13,iOS
HT_013450,2026-04-09,share_content,24.92,Android
HT_013450,2026-04-07,like,2.45,Android
HT_013450,2026-04-11,send_message,1.51,iOS
HT_013450,2026-04-07,send_message,1.41,Web
HT_013450,2026-04-10,send_message,2.72,Android
HT_013451,2026-03-07,like,14.11,Android
HT_013451,2025-12-03,login,0.5,Android
HT_013451,2026-01-14,login,8.85,Android
HT_013451,2026-01-05,login,13.67,Android
HT_013451,2026-02-09,send_message,5.27,iOS
HT_013451,2026-01-31,login,27.05,Android
HT_013451,2026-03-17,send_message,1.7,Android
HT_013451,2026-03-29,login,5.48,iOS
HT_013451,2025-12-16,comment,28.74,iOS
HT_013451,2025-12-06,post_moment,0.57,Android
HT_013451,2026-03-22,comment,4.2,iOS
HT_013451,2025-12-14,send_message,13.46,Android
HT_013451,2026-01-04,send_message,8.98,Android
HT_013451,2026-01-26,login,0.9,iOS
HT_013451,2026-03-01,send_message,5.71,Android
HT_013451,2026-01-06,login,13.15,iOS
HT_013451,2026-01-03,login,7.04,iOS
HT_013451,2025-12-28,post_moment,28.33,iOS
HT_013451,2026-01-01,post_moment,0.5,Web
HT_013451,2026-04-10,post_moment,10.76,Android
HT_013451,2026-03-11,login,0.74,iOS
HT_013451,2026-03-01,login,2.27,Web
HT_013451,2026-01-08,send_message,1.71,Android
HT_013452,2025-12-20,login,30.27,Android
HT_013452,2026-03-30,start_lesson,4.6,iOS
HT_013452,2025-12-09,comment,2.1,iOS
HT_013452,2025-12-05,start_lesson,7.6,Android
HT_013452,2026-04-02,post_moment,15.52,Android
HT_013452,2026-03-13,login,8.1,Android
HT_013452,2025-12-26,send_message,11.14,Android
HT_013452,2026-01-27,login,7.8,Android
HT_013452,2025-11-14,post_moment,4.24,Android
HT_013452,2026-03-31,login,7.61,Android
HT_013452,2025-09-23,post_moment,32.05,iOS
HT_013452,2026-02-22,send_message,21.89,iOS
HT_013452,2025-11-08,post_moment,1.99,Android
HT_013452,2025-12-06,like,2.43,iOS
HT_013452,2026-02-27,voice_call,3.73,iOS
HT_013452,2026-01-13,comment,4.57,Android
HT_013452,2026-04-07,voice_call,15.28,Android
HT_013452,2026-04-09,send_message,10.77,iOS
HT_013452,2026-01-04,like,5.04,iOS
HT_013452,2025-11-07,post_moment,9.62,iOS
HT_013452,2025-10-30,login,11.87,Android
HT_013452,2026-02-20,share_content,25.98,Android
HT_013452,2026-01-07,post_moment,0.5,Android
HT_013452,2026-01-29,like,26.03,Android
